(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
0.0002042152740924084,1.455275912997649
0.0002054318011392638,1.455492113002651
0.0002074683809969717,1.455534944755102
0.0002102034434040242,1.455532209172441
0.000214713596367595,1.455537871229538
0.0002237339022947366,1.455564965913475
0.0002417745141490197,1.455603359114855
0.000275107847482353,1.455636398878105
0.00029896,1.455608959300332
0.0002992,1.455608372055022
0.0002992592082697846,1.455608313298547
0.0002992888124046768,1.455608330443915
0.0002993480206744613,1.455608367024963
0.0002993590913578883,1.45560837272391
0.0002993646266996018,1.455608375341508
0.0002993707653264259,1.455608377836751
0.0002993739679915027,1.455608379008545
0.0002993767382423132,1.455608379950505
0.0002993798201547414,1.455608380918851
0.0002993828495071981,1.455608381774216
0.0002993835080986105,1.455608382854107
0.0002993844129137876,1.455608381163771
0.0002993849080803438,1.455608387554207
0.0002993853567059159,1.455608386101491
0.0002993857917300463,1.455608372820476
0.0002993860092421115,1.455608284298768
0.00029938619344054,1.455607973210687
0.0002993863328437213,1.455607125944569
0.000299386439338866,1.455604514699261
0.0002993865646082175,1.455591920263949
0.0002993866558202588,1.455591386663371
0.0002993867552084655,1.455587978765991
0.0002993868464479861,1.455588191504662
0.0002993868929031128,1.455592833821815
0.0002993869525252942,1.455607932415358
0.000299386995202946,1.455617640744355
0.0002993870374701881,1.455621644541942
0.0002993870817623131,1.455622914257472
0.0002993871376156297,1.455623146648486
0.0002993872185343318,1.455622741905062
0.000299387340282806,1.455621888715297
0.0002993875412799301,1.455620484705631
0.0002993877037138097,1.455619458096882
0.0002993878865210511,1.455618269429044
0.0002993880734976058,1.455617162762114
0.0002993883662448859,1.455615534751373
0.0002993888445763759,1.455613225463334
0.0002993893688413604,1.455611090917417
0.0002993900180237941,1.455608956020277
