I0.phi_h X,I0.phi_h Y
0.0001051536246430607,1.79999998267678
0.0001057452124788569,1.799999982653043
0.0001063232552000287,1.799999982576338
0.0001069076596340228,1.799999982473524
0.0001075546208357007,1.799999982338559
0.0001083003651976831,1.799999982141898
0.0001090999196631881,1.799999981835772
0.0001097687740403029,1.799999981425058
0.0001105572173792519,1.799999980690649
0.0001111535992127372,1.799999979821887
0.0001117344218534482,1.799999978716059
0.0001125674515493898,1.799999976785823
0.0001131217671269526,1.799999975265977
0.000113812177073231,1.799999973498373
0.0001143896617100547,1.79999997225809
0.000114930884173451,1.79999997135854
0.0001158130719912344,1.799999970279441
0.0001167187435322336,1.799999969699993
0.0001174886749840549,1.799999969486249
0.0001182121181641232,1.799999969360383
0.0001185473516475715,1.799999969333972
0.0001187149683892956,1.799999969317285
0.0001188645321229034,1.799999969287457
0.0001189825816977485,1.799999969231808
0.0001191059443695237,1.79999996917959
0.0001192195529797718,1.799999969196015
0.0001193696841312834,1.799999969325747
0.0001195183349775675,1.799999969494976
0.0001196421875800791,1.799999969608203
0.0001197841388727953,1.799999969703464
0.0001199562928413751,1.799999969783432
0.0001202394709738468,1.799999969896511
0.0001208058272387903,1.799999970106378
0.0001219289682189889,1.799999970458168
0.0001228791289597565,1.799999970728397
0.0001240661594487773,1.799999971095641
0.0001255880748769869,1.799999971686865
0.0001282472621840586,1.799999973077601
0.000130855404255942,1.799999974711247
0.0001335986028460989,1.799999976431338
0.0001365280454153254,1.799999978052737
0.0001397169196210935,1.799999979470212
0.0001428006399500357,1.799999980462604
0.0001457069864619476,1.799999981101926
0.000148718694200667,1.799999981528895
0.0001519958990021828,1.799999981811428
0.0001557163857530113,1.799999981994068
0.0001600932107692528,1.799999982106259
0.0001653768440830263,1.799999982168397
0.0001719277353707982,1.799999982196843
0.0001803317585809168,1.79999998220514
0.0001896458792904584,1.799999982203913
0.00019896,1.79999998220132
0.0001990550707787271,1.79999998220129
0.0001991393457294005,1.799999982200766
0.0001991888848621277,1.799999982192425
0.0001992317384046775,1.799999982146104
0.0001992809949044845,1.799999982069299
0.0001993177455842386,1.799999982042781
0.0001993542703177611,1.79999998201554
0.0001993783896225915,1.799999981872327
0.0001994022755112348,1.799999981863526
0.0001994108327792984,1.79999998200964
0.000199420061761735,1.799999990856379
0.0001994218529886942,1.799999998831966
0.0001994249428160579,1.800000074199567
0.0001994271244703732,1.800000285336069
0.0001994292384604746,1.800001263697361
0.0001994312658717929,1.800005629586595
0.0001994330386487176,1.800019488719883
0.0001994346953457882,1.800049489461289
0.0001994362902860698,1.800100560433348
0.0001994375679584451,1.800177671704265
0.0001994386538767002,1.800321624664082
0.0001994391194025047,1.800480993383778
0.0001994395945781012,1.800786791195811
0.0001994398251058752,1.801109111223654
0.0001994400575013677,1.801583365941749
0.0001994402645295344,1.801858865884651
0.0001994404746038382,1.799932795656145
0.0001994406235788414,1.792851930760338
0.0001994407764777563,1.773909270693359
0.0001994409066523061,1.744031785081476
0.0001994410337793316,1.69614247634241
0.0001994411056023142,1.655283669174418
0.0001994411777084207,1.593199513757084
0.0001994412113448337,1.550675337210262
0.0001994412453616988,1.490558874586181
0.0001994412742523837,1.419479999493683
0.0001994412991259645,1.342128688579816
0.000199441335323729,1.204242257644123
0.000199441382599009,0.9827596255122117
0.000199441425550348,0.7435443478800259
0.0001994414556590104,0.5521239155788331
0.0001994414744254163,0.4267710249871079
0.0001994414872430318,0.3436721708967069
0.000199441500686402,0.2659577490428877
0.0001994415118626444,0.2136098378687172
0.000199441522446802,0.1754471260801388
0.0001994415386633707,0.134284764941153
0.0001994415529847085,0.1097450252998316
0.0001994415653051349,0.09411531589905482
0.0001994415786745525,0.08060972023381195
0.0001994415944116664,0.06776302884571964
0.0001994416145695067,0.05472036680312073
0.000199441640627042,0.04189736493105978
0.0001994416723153302,0.03053880511572429
0.0001994417094500593,0.02120489045771665
0.0001994417532264651,0.01388604204917107
0.0001994418059773781,0.008558064606113993
0.0001994418694781523,0.005188614289689381
0.0001994419430107165,0.003307345899763331
0.0001994420272332896,0.002230235032292801
0.0001994420983479621,0.00167629906573043
0.0001994421699437614,0.001269045483484335
0.0001994422786056884,0.0008758949183942562
0.0001994423431727415,0.0007621209663611235
0.0001994424068701634,0.0007008898744990677
0.0001994424410303059,0.0006885294032674069
0.0001994424751395621,0.0006929372926323366
0.0001994425037439797,0.0007168661653944419
0.0001994425293550537,0.0007514992084476327
0.0001994425621205116,0.0008084592900030724
0.0001994426156924658,0.0009178637911460382
0.0001994426549149772,0.001007830717276294
0.0001994426896422244,0.001052516750198152
0.0001994427112667963,0.001013023387041899
0.0001994427228735698,0.0009623351509508933
0.0001994427362319121,0.0008631816744863999
0.0001994427470543862,0.0007580466079599311
0.0001994427590738412,0.0006455247897074183
0.0001994427717458062,0.0005562485474089694
0.0001994427847657739,0.0004970584084665313
0.000199442797711789,0.0004600890827355363
0.0001994428122093086,0.0004315284886109251
0.0001994428297780993,0.0004051602416243439
0.0001994428518091387,0.0003786787528274879
0.0001994428795324483,0.0003518567215312793
0.0001994429133038369,0.0003255624268623312
0.0001994429534716233,0.0003000134421507981
0.000199443001111017,0.0002746729702251055
0.000199443058093564,0.0002493908736538077
0.0001994431240322534,0.0002264417932332709
0.0001994431933340991,0.0002087132850923328
0.0001994432656679521,0.0001943066593651953
0.0001994433516973752,0.0001796257550170355
0.0001994434335199645,0.0001670929832529773
0.0001994435317305424,0.0001532418736836794
0.0001994436549435763,0.0001380296576448733
0.0001994437491179477,0.0001281605733470942
0.000199443846085561,0.0001191747191333096
0.0001994439643183494,0.0001093092233536688
0.0001994441198540349,9.784995463365833e-05
0.0001994443133634618,8.564357287170807e-05
0.0001994445356598713,7.381409422925467e-05
0.0001994447913135614,6.229104935864325e-05
0.0001994450936315846,5.068460321956634e-05
0.000199445457249457,3.884379493698615e-05
0.0001994458987621227,2.694833552114016e-05
0.000199446441733694,1.570562090915377e-05
0.0001994471224526079,6.597004877701215e-06
0.0001994479898290023,1.284298773338985e-06
0.0001994489898538707,-1.103086064221914e-07
0.0001994500722706242,-9.553342416580362e-08
0.0001994512786476072,-2.305501106958698e-08
0.0001994526338855612,7.849944453804571e-09
0.0001994539712748093,1.941596450752083e-08
0.0001994554345766308,2.549168632814645e-08
0.000199457176351299,2.715271467884594e-08
0.0001994589920235279,2.667376278568776e-08
0.0001994610286208116,2.657836251633812e-08
0.0001994634814052878,2.603544393711504e-08
0.0001994665471036833,2.488966522070835e-08
0.0001994702665018883,2.374469134041827e-08
0.0001994748373667515,2.259503078103529e-08
0.0001994804433442363,2.151603587506567e-08
0.0001994873199889168,2.057484703343679e-08
0.0001994957220764268,1.978790296351166e-08
0.0001995059511266341,1.912474636854114e-08
0.0001995183576917575,1.855250976228754e-08
0.0001995333567490812,1.805830272869118e-08
0.0001995514535097135,1.764979081249017e-08
0.0001995733186328075,1.734400165561316e-08
0.0001996000011986369,1.715596473018246e-08
0.0001996328862080141,1.708879430484882e-08
0.0001996718982007196,1.711976866414817e-08
0.0001997121026759562,1.720334712198328e-08
0.0001997472733468351,1.731888498506575e-08
0.0001997851097317331,1.745237985595842e-08
0.0001998413114303419,1.759999380278856e-08
0.00019992,1.774234904515e-08
0.0001999296463390244,1.775366708510054e-08
0.0001999393838344211,1.776831994617249e-08
0.0001999536146369666,1.778118705710643e-08
0.0001999820762420576,1.781018354894124e-08
0.0002000389994522395,1.785302247951625e-08
0.0002001528458726033,1.790807768732474e-08
0.0002003805387133311,1.796265368498525e-08
0.0002008359243947865,1.800133339556282e-08
0.0002014179621973932,1.800668593344596e-08
0.000202,1.799407780851087e-08
0.00020203,1.79929693118556e-08
0.000202058733255391,1.799189886012634e-08
0.0002021090054414961,1.799004272681278e-08
0.0002022095498137063,1.79863541106877e-08
0.0002022457688423339,1.798503339464933e-08
0.0002023058602257254,1.798285255052342e-08
0.0002023506739900219,1.798123549437539e-08
0.0002023852455192598,1.797999361832077e-08
0.0002024209621341458,1.797871600766484e-08
0.0002024359036210391,1.797818578333199e-08
0.0002024515225433127,1.797765516511567e-08
0.0002024570709712031,1.797763612975318e-08
0.0002024632687553131,1.797863003036914e-08
0.0002024644921240661,1.79855936824151e-08
0.0002024666915917159,1.800098077294897e-08
0.0002024691984869867,1.80851637030656e-08
0.0002024712589385434,1.856653429284032e-08
0.0002024730215779712,2.001038385429171e-08
0.0002024746738402583,2.163498983151035e-08
0.0002024762726498474,2.213550070964347e-08
0.0002024775542925048,2.694946734383982e-08
0.00020247864397145,4.533390592286636e-08
0.0002024791122043955,9.195343802787006e-08
0.0002024795899463203,1.734770537755161e-07
0.0002024798212640335,3.478754825691839e-07
0.0002024800546242623,5.06702252670185e-07
0.0002024802621037595,2.2809400803114e-07
0.0002024804713967277,-2.982139579256941e-06
0.000202480622120622,-1.331284024098185e-05
0.0002024807777888561,-3.498165568913551e-05
0.0002024809093020909,-6.053815085380605e-05
0.0002024810370341203,-9.736932622423314e-05
0.0002024811118023847,-0.0001375438041012999
0.0002024811866092111,-0.0002135205328852937
0.0002024812246650256,-0.0002897718712526398
0.0002024812626170149,-0.0004071399496455734
0.0002024812956958169,-0.0005462618250242043
0.0002024813255311225,-0.0006814460395176051
0.0002024813632824585,-0.0008424496170732623
0.0002024814250512498,-0.001148337560072794
0.000202481453503098,-0.001380571869342794
0.0002024814833377033,-0.001724186391985964
0.0002024815099425125,-0.002084411870626454
0.0002024815316304253,-0.002189918359226591
0.0002024815469757158,-0.00190398137845635
0.0002024815587853295,-0.001492614812302765
0.0002024815692833096,-0.001015584591333521
0.0002024815804099772,-0.0004764279653016623
0.0002024815935258257,7.06651463911963e-05
0.0002024816069069314,0.0004695477531137694
0.0002024816185859711,0.000702502968010616
0.0002024816305352894,0.0008408412868316745
0.0002024816443909398,0.0009069169584108324
0.000202481659903836,0.0009053301821239879
0.0002024816782785885,0.0008483837024931503
0.0002024817012320468,0.0007429290774556038
0.0002024817273339452,0.000587432409516269
0.0002024817548255268,0.0004708172084412132
0.0002024817859572324,0.0003707002216109129
0.0002024818220898358,0.0002885887063996566
0.0002024818587622954,0.0002341098387221905
0.0002024818984190347,0.0001942935133556028
0.0002024819440632649,0.000160494226890587
0.0002024819992439352,0.0001277250043060052
0.0002024820655133155,9.572664415339731e-05
0.0002024821387057155,6.923638713128119e-05
0.00020248223126517,4.832990291133918e-05
0.0002024823275400648,4.115532043739863e-05
0.0002024824077837371,5.162704603616293e-05
0.0002024824659319356,8.204357627357721e-05
0.0002024825071595474,0.0001258706059279534
0.0002024825389064139,0.0001603961364619584
0.0002024825700424456,0.0001814750897347723
0.0002024826112640552,0.0002379374269800805
0.0002024826249270373,0.000332997463296519
0.0002024826420742945,0.0005856110553580083
0.0002024826567312113,0.0009007917200588832
0.0002024826699553665,0.001191840393604431
0.0002024826864207838,0.001410464483468322
0.0002024827012070262,0.001467144573216956
0.0002024827135501618,0.001438600029852846
0.0002024827260228299,0.001367914102887214
0.0002024827398244631,0.001220216305326872
0.0002024827529600402,0.0008769396290968806
0.0002024827624141262,0.000431572017392924
0.000202482770246931,-6.872567424983341e-06
0.0002024827792771872,-0.0004501246575454819
0.0002024827876572651,-0.0006786206101547436
0.0002024827957838485,-0.0007397867079756816
0.0002024828038233729,-0.0007077560920385652
0.0002024828127585488,-0.0006354563805242731
0.0002024828233457899,-0.0005484733113049771
0.0002024828358036563,-0.0004524715959445972
0.0002024828495296525,-0.000338201329986895
0.0002024828644199083,-0.0002120001804456943
0.0002024828838414846,-8.401757119704392e-05
0.0002024829044513109,-9.051781085629354e-06
0.0002024829229732951,1.921619895949635e-05
0.0002024829415701487,3.149269714264942e-05
0.0002024829625483494,4.07680600226618e-05
0.0002024829881030436,4.5071021039241e-05
0.0002024830201814758,4.675079004844303e-05
0.0002024830593010516,4.608693946492493e-05
0.000202483105444844,4.378239626358536e-05
0.0002024831596253258,4.070955556708046e-05
0.0002024832241042054,3.722265197893105e-05
0.0002024832981237512,3.342883833279319e-05
0.0002024833822485445,2.91858177496277e-05
0.0002024834680598869,2.45668234486955e-05
0.0002024835697241234,1.90755621647271e-05
0.0002024836692402613,1.411470166072116e-05
0.0002024837607828466,1.008921255344064e-05
0.0002024838632574459,6.213432262884945e-06
0.0002024839913184666,2.148078705953862e-06
0.0002024841540812472,-1.921026376505078e-06
0.0002024843423741106,-5.305950486489431e-06
0.000202484543584745,-7.655434087821441e-06
0.0002024847599828531,-9.097000276289955e-06
0.0002024849959509705,-9.786732086006731e-06
0.0002024852581331908,-9.872854331135836e-06
0.0002024855558723095,-9.476930282298293e-06
0.000202485901276297,-8.697175512096615e-06
0.0002024863114241999,-7.614196360015548e-06
0.0002024868123046794,-6.299166887848916e-06
0.0002024874467059803,-4.830073450037243e-06
0.0002024882919511224,-3.311306014609864e-06
0.0002024892886951716,-2.08605491857779e-06
0.0002024903767202249,-1.252860014622134e-06
0.000202491576615989,-7.067134959729071e-07
0.0002024928975807363,-3.696294349731113e-07
0.0002024942550235711,-1.858025085512777e-07
0.0002024957766056488,-8.124256296329905e-08
0.0002024975199767521,-2.583302999059235e-08
0.000202499364552734,-1.395959937367441e-09
0.000202501466103431,9.601992645449396e-09
0.0002025040548168103,1.480457706082804e-08
0.0002025072004684856,1.761482193793183e-08
0.0002025110869465978,1.95152500818546e-08
0.0002025158485047161,2.080234153567024e-08
0.000202521688257759,2.148204155602884e-08
0.0002025288382047117,2.166354627964721e-08
0.0002025375722674945,2.157301116265672e-08
0.0002025481992090298,2.140090692125487e-08
0.0002025610798540419,2.122359579618729e-08
0.0002025766425443579,2.103672020972346e-08
0.000202595417308035,2.0816942352251e-08
0.000202618125377854,2.0552869080278e-08
0.0002026459404983227,2.024554442808876e-08
0.0002026801193996367,1.990916947582144e-08
0.0002027199443692289,1.958297576800176e-08
0.0002027595949058753,1.932591961794276e-08
0.0002027945046287732,1.914907505585129e-08
0.0002028344452437846,1.899298758512857e-08
0.0002028970269508411,1.882004562527806e-08
0.00020296,1.870739961047201e-08
0.0002029686294686819,1.869676927991251e-08
0.0002029777824444467,1.868590883301834e-08
0.0002029903203274671,1.867189395904813e-08
0.000203015396093508,1.864668285795284e-08
0.0002030655476255897,1.860521724742048e-08
0.0002031658506897531,1.854553723733514e-08
0.00020336645681808,1.847222920088559e-08
0.0002037676690747338,1.839594193579113e-08
0.0002045700935880414,1.834160083618613e-08
0.0002059008206724796,1.834685055493794e-08
0.00020773510967656,1.838887752199741e-08
0.000210446448728234,1.842714511823092e-08
0.0002156474494509895,1.844443391160108e-08
0.0002240166403357098,1.844156885525304e-08
0.0002353753290487293,1.843736547199395e-08
0.0002562756649483176,1.843623116568607e-08
0.0002776178324741588,1.843642666502516e-08
0.00029896,1.843652055854625e-08
0.0002991028891388592,1.843652079510665e-08
0.0002992134666011357,1.843652105797729e-08
0.0002992687553322739,1.843652117947211e-08
0.0002993140839759303,1.843652130668365e-08
0.0002993502880600813,1.843652137796394e-08
0.0002993855972592479,1.843652140166755e-08
0.0002993991900831747,1.843652155426714e-08
0.0002994135285321924,1.843652140558645e-08
0.0002994184288777502,1.843652218280552e-08
0.0002994239682007483,1.843652596232589e-08
