(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) X,(v("/Vout+" ?result "tran") - v("/Vout-" ?result "tran")) Y
9.949450204972285e-05,1.1909496363538e-06
9.949577929181373e-05,1.190944547091455e-06
9.949710014055926e-05,1.190939308393091e-06
9.949769049053335e-05,1.190936440242929e-06
9.9498262199222e-05,1.190934629136109e-06
9.949879314667245e-05,1.190931704142528e-06
9.949904673655417e-05,1.190924486693667e-06
9.949930042382531e-05,1.19091454553466e-06
9.949950846789629e-05,1.190901840031344e-06
9.94996778814321e-05,1.190904388992386e-06
9.949991583338801e-05,1.190928050731621e-06
9.950010980820493e-05,1.190979262211123e-06
9.950026572944383e-05,1.191229602737209e-06
9.950042536367983e-05,1.192429151641861e-06
9.95005543423421e-05,1.196408683012962e-06
9.950064779901936e-05,1.209317073480598e-06
9.950071858003436e-05,1.264018281155188e-06
9.950076975077012e-05,1.418457144630736e-06
9.95008086817355e-05,1.601176541687899e-06
9.950084072768553e-05,1.711484853395007e-06
9.95008653227331e-05,1.743668956444289e-06
9.950088870277586e-05,1.734876304171351e-06
9.950091511566245e-05,1.695125225964489e-06
9.95009491963595e-05,1.620336313679083e-06
9.950098477103558e-05,1.528708886033847e-06
9.950102433921952e-05,1.421340005691718e-06
9.950107768655304e-05,1.285963189601169e-06
9.950111886245106e-05,1.203654653947339e-06
9.950114193994395e-05,1.169539069922898e-06
9.950116998845426e-05,1.141010015137667e-06
9.950118979270935e-05,1.128194712429753e-06
9.950120752882291e-05,1.12048236233786e-06
9.950122531079266e-05,1.115205356394533e-06
9.950124191314632e-05,1.111791921637462e-06
9.950126458468879e-05,1.108670527161237e-06
9.950128823244206e-05,1.106644467951945e-06
9.95013127664517e-05,1.105372812504335e-06
9.950133944989093e-05,1.104571984211766e-06
9.950136906794567e-05,1.104096831849866e-06
9.950140307064822e-05,1.103845609806697e-06
9.950144357447698e-05,1.103755303377696e-06
9.950149382660622e-05,1.103790931766824e-06
9.950155918572356e-05,1.103936519752935e-06
9.9501647926087e-05,1.104162395071384e-06
9.950175524141989e-05,1.104378766880743e-06
9.950185345490666e-05,1.104562086684524e-06
9.950194450338731e-05,1.104757610947971e-06
9.950203444639349e-05,1.104951445118907e-06
9.950212295324461e-05,1.10509105455403e-06
9.950222213876302e-05,1.105124668665525e-06
9.950234364848415e-05,1.104914870375673e-06
9.950250177768251e-05,1.104115528782756e-06
9.950270583575194e-05,1.101986973783831e-06
9.950294919623845e-05,1.09744629983588e-06
9.950322456956227e-05,1.089151067001914e-06
9.950353797223909e-05,1.075110477644081e-06
9.950390792734278e-05,1.052134156132034e-06
9.950436796084432e-05,1.015425824979488e-06
9.950492248158208e-05,9.64716967977175e-07
9.95055704368777e-05,9.081422733814293e-07
9.950651751825808e-05,8.574917963466433e-07
9.950746558802832e-05,8.65631841096004e-07
9.950832548543626e-05,9.295042304735546e-07
9.950897750159774e-05,1.011790866867202e-06
9.950963993082618e-05,1.120966344081431e-06
9.951046932070407e-05,1.286496060570741e-06
9.951167872996511e-05,1.569043769467093e-06
9.951305998522188e-05,1.931389213338797e-06
9.951462573194211e-05,2.372451900822803e-06
9.951644370287736e-05,2.906121281398555e-06
9.95186132673115e-05,3.557472773696446e-06
9.952131860749358e-05,4.378147170136515e-06
9.952487162657108e-05,5.456596790520685e-06
9.952986597936932e-05,6.954826407001846e-06
9.953613608018371e-05,8.7831446690112e-06
9.954361782866244e-05,1.086464830279965e-05
9.95526403250005e-05,1.321172591162156e-05
9.956361202391032e-05,1.581973819941851e-05
9.957684428110455e-05,1.861946922510072e-05
9.959255716524475e-05,2.149205201384952e-05
9.961086696162503e-05,2.428682888533373e-05
9.963170196675489e-05,2.683659184032905e-05
9.965528058342755e-05,2.903155006239722e-05
9.968242404478254e-05,3.080123366006049e-05
9.971545352405412e-05,3.207086971646067e-05
9.975900331201497e-05,3.260161511398074e-05
9.982189688995379e-05,3.173428124669808e-05
9.992000000000001e-05,2.797624514183639e-05
