I0.phi_s X,I0.phi_s Y
0.000113812177073231,1.847240418845822e-08
0.0001143896617100547,1.846665495140147e-08
0.000114930884173451,1.845760648974859e-08
0.0001158130719912344,1.843616232078454e-08
0.0001167187435322336,1.840751192972656e-08
0.0001174886749840549,1.837896807357877e-08
0.0001182121181641232,1.834938435753374e-08
0.0001185473516475715,1.833592548139159e-08
0.0001187149683892956,1.833002221589698e-08
0.0001188645321229034,1.832504139847991e-08
0.0001189825816977485,1.832093286886474e-08
0.0001191059443695237,1.832604710308921e-08
0.0001192195529797718,1.834806937349685e-08
0.0001193696841312834,1.839681901589059e-08
0.0001195183349775675,1.844617303109512e-08
0.0001196421875800791,1.847720626255499e-08
0.0001197841388727953,1.850278744681667e-08
0.0001199562928413751,1.852554514191761e-08
0.0001202394709738468,1.855877267239073e-08
0.0001208058272387903,1.861538685423561e-08
0.0001219289682189889,1.868086558292099e-08
0.0001228791289597565,1.870198204719209e-08
0.0001240661594487773,1.870865065616712e-08
0.0001255880748769869,1.870784456076232e-08
0.0001282472621840586,1.869049684275463e-08
0.000130855404255942,1.863008109622745e-08
0.0001335986028460989,1.852645900690628e-08
0.0001365280454153254,1.843169611126302e-08
0.0001397169196210935,1.839353678022021e-08
0.0001428006399500357,1.83977639691059e-08
0.0001457069864619476,1.841385904190817e-08
0.000148718694200667,1.842633668841716e-08
0.0001519958990021828,1.843335973134302e-08
0.0001557163857530113,1.843620749182402e-08
0.0001600932107692528,1.843688107423502e-08
0.0001653768440830263,1.843699493159342e-08
0.0001719277353707982,1.843662252084426e-08
0.0001803317585809168,1.843653106842252e-08
0.0001896458792904584,1.843652472955645e-08
0.00019896,1.843653455691506e-08
0.0001990550707787271,1.843652967159235e-08
0.0001991393457294005,1.843653168961865e-08
0.0001991888848621277,1.843653229620302e-08
0.0001992317384046775,1.843653284354859e-08
0.0001992809949044845,1.843653343097761e-08
0.0001993177455842386,1.84365338470625e-08
0.0001993542703177611,1.843653411687596e-08
0.0001993783896225915,1.843653407802543e-08
0.0001994022755112348,1.843653429017074e-08
0.0001994108327792984,1.843653468110546e-08
0.000199420061761735,1.843653665529734e-08
0.0001994218529886942,1.843656621157333e-08
0.0001994249428160579,1.843660255251463e-08
0.0001994271244703732,1.843691651964552e-08
0.0001994292384604746,1.843855793589153e-08
0.0001994312658717929,1.84458444712068e-08
0.0001994330386487176,1.846691079708817e-08
0.0001994346953457882,1.847507643972795e-08
0.0001994362902860698,1.845230303135066e-08
0.0001994375679584451,1.857206049216917e-08
0.0001994386538767002,1.899780729908305e-08
0.0001994391194025047,2.089820218282769e-08
0.0001994395945781012,2.300256853210079e-08
0.0001994398251058752,3.45514308274559e-08
0.0001994400575013677,3.355300072001661e-08
0.0001994402645295344,-8.770515626831281e-09
0.0001994404746038382,-3.135612759273976e-07
0.0001994406235788414,-1.339709931917548e-06
0.0001994407764777563,-2.999649410585111e-06
0.0001994409066523061,-4.68397368779162e-06
0.0001994410337793316,-8.782209018531975e-06
0.0001994411056023142,-1.691769514653153e-05
0.0001994411777084207,-3.755581334798334e-05
0.0001994412113448337,-6.027528661679407e-05
0.0001994412453616988,-8.519339231973904e-05
0.0001994412742523837,-0.0001102009388828755
0.0001994412991259645,-0.0001358783322128619
0.000199441335323729,-0.0001675241431924648
0.000199441382599009,-0.000234819708200837
0.000199441425550348,-0.00050059666213995
0.0001994414556590104,-0.0005998162041579287
0.0001994414744254163,-0.0005503294097374602
0.0001994414872430318,-0.0004842155333735271
0.000199441500686402,-0.0003424247070531056
0.0001994415118626444,-0.0001638994939144224
0.000199441522446802,1.444955324851225e-05
0.0001994415386633707,0.0002110293132882323
0.0001994415529847085,0.0002924921131008687
0.0001994415653051349,0.000306450244168974
0.0001994415786745525,0.0002912221130786527
0.0001994415944116664,0.0002616602778704658
0.0001994416145695067,0.0002261047478077177
0.000199441640627042,0.0001913558540897809
0.0001994416723153302,0.0001625750232592263
0.0001994417094500593,0.0001403285488847631
0.0001994417532264651,0.0001231059008577626
0.0001994418059773781,0.0001078672405077076
0.0001994418694781523,9.294037755301819e-05
0.0001994419430107165,7.812171906022707e-05
0.0001994420272332896,6.563448579061313e-05
0.0001994420983479621,5.990318320754483e-05
0.0001994421699437614,5.946126355268675e-05
0.0001994422786056884,7.231802395259446e-05
0.0001994423431727415,0.0001005211732002929
0.0001994424068701634,0.0001570370506224739
0.0001994424410303059,0.0002116969970783844
0.0001994424751395621,0.0002983574020950684
0.0001994425037439797,0.0004122672146024529
0.0001994425293550537,0.000543106116039929
0.0001994425621205116,0.0007383971767880018
0.0001994426156924658,0.001090659261011734
0.0001994426549149772,0.001365229645651368
0.0001994426896422244,0.001534658517806576
0.0001994427112667963,0.001501290897410211
0.0001994427228735698,0.001418820049738544
0.0001994427362319121,0.001234912079650321
0.0001994427470543862,0.001024587534655443
0.0001994427590738412,0.0007810051546506668
0.0001994427717458062,0.0005696855432783718
0.0001994427847657739,0.0004195893667333961
0.000199442797711789,0.0003256972283254621
0.0001994428122093086,0.0002603397138780788
0.0001994428297780993,0.0002094677678295568
0.0001994428518091387,0.0001659626148651241
0.0001994428795324483,0.000127048325058204
0.0001994429133038369,9.300731444122264e-05
0.0001994429534716233,6.371327274879733e-05
0.000199443001111017,3.791671907800373e-05
0.000199443058093564,1.526802878775472e-05
0.0001994431240322534,-6.473278462373972e-07
0.0001994431933340991,-6.772585270714174e-06
0.0001994432656679521,-7.095060594343439e-06
0.0001994433516973752,-5.841199495073735e-06
0.0001994434335199645,-5.255013115303865e-06
0.0001994435317305424,-5.849557915366175e-06
0.0001994436549435763,-6.680185286514911e-06
0.0001994437491179477,-6.889057239909729e-06
0.000199443846085561,-6.727174180510381e-06
0.0001994439643183494,-6.463525427519405e-06
0.0001994441198540349,-6.194630472175906e-06
0.0001994443133634618,-5.868746560895589e-06
0.0001994445356598713,-5.473289470400361e-06
0.0001994447913135614,-5.016403494360132e-06
0.0001994450936315846,-4.500706716009622e-06
0.000199445457249457,-3.928650167698396e-06
0.0001994458987621227,-3.309491090451788e-06
0.000199446441733694,-2.659832738705587e-06
0.0001994471224526079,-2.004123290072592e-06
0.0001994479898290023,-1.3820772402408e-06
0.0001994489898538707,-8.931257130197407e-07
0.0001994500722706242,-5.547883533218813e-07
0.0001994512786476072,-3.245131525675888e-07
0.0001994526338855612,-1.769898206517829e-07
0.0001994539712748093,-9.721255105403828e-08
0.0001994554345766308,-4.916934737453946e-08
0.000199457176351299,-1.851140458759907e-08
0.0001994589920235279,-1.9373579532948e-09
0.0001994610286208116,7.740465935674569e-09
0.0001994634814052878,1.356693322504057e-08
0.0001994665471036833,1.673659386347356e-08
0.0001994702665018883,1.794933066385797e-08
0.0001994748373667515,1.804037351199366e-08
0.0001994804433442363,1.767736091156977e-08
0.0001994873199889168,1.729525869900976e-08
0.0001994957220764268,1.706662706225009e-08
0.0001995059511266341,1.69830427744672e-08
0.0001995183576917575,1.69760954095727e-08
0.0001995333567490812,1.699272470740591e-08
0.0001995514535097135,1.701036275567964e-08
0.0001995733186328075,1.702452292637578e-08
0.0001996000011986369,1.703664476938437e-08
0.0001996328862080141,1.704847788022664e-08
0.0001996718982007196,1.70599810902798e-08
0.0001997121026759562,1.706924897188269e-08
0.0001997472733468351,1.707527782590812e-08
0.0001997851097317331,1.7079806779124e-08
0.0001998413114303419,1.70834890114848e-08
0.00019992,1.708413447276764e-08
0.0001999296463390244,1.708384119977197e-08
0.0001999393838344211,1.70835150604976e-08
0.0001999536146369666,1.708296289468064e-08
0.0001999820762420576,1.708160331786096e-08
0.0002000389994522395,1.707806835145726e-08
0.0002001528458726033,1.706901121656135e-08
0.0002003805387133311,1.704876902115762e-08
0.0002008359243947865,1.701583910834979e-08
0.0002014179621973932,1.699405420250178e-08
0.000202,1.698871358910294e-08
0.00020203,1.69888100927596e-08
0.000202058733255391,1.698926193270052e-08
0.0002021090054414961,1.698928783394276e-08
0.0002022095498137063,1.699116014106744e-08
0.0002022457688423339,1.700493522400342e-08
0.0002023058602257254,1.705570142159104e-08
0.0002023506739900219,1.712266533471494e-08
0.0002023852455192598,1.71668816292211e-08
0.0002024209621341458,1.731328361971875e-08
0.0002024359036210391,1.777107154486407e-08
0.0002024515225433127,1.828030225369224e-08
0.0002024570709712031,2.01907137295718e-08
0.0002024632687553131,1.983134470911305e-08
0.0002024644921240661,2.91199681010558e-08
0.0002024666915917159,1.173772706930978e-08
0.0002024691984869867,-3.154770460316305e-08
0.0002024712589385434,-3.044213783719661e-07
0.0002024730215779712,-1.863082350496439e-06
0.0002024746738402583,-9.523232036150937e-06
0.0002024762726498474,-3.380615444588575e-05
0.0002024775542925048,-6.886495065120245e-05
0.00020247864397145,-0.0001089669734731883
0.0002024791122043955,-0.0001365812195983189
0.0002024795899463203,-0.0001724209631001562
0.0002024798212640335,-0.000197217897651931
0.0002024800546242623,-0.0002279614654911442
0.0002024802621037595,-0.0002642614083819186
0.0002024804713967277,-0.0003202135898985754
0.000202480622120622,-0.0003937687817231615
0.0002024807777888561,-0.000513634910666126
0.0002024809093020909,-0.0006521324187708091
0.0002024810370341203,-0.0008399337197242841
0.0002024811118023847,-0.001013232141904533
0.0002024811866092111,-0.001294027490468075
0.0002024812246650256,-0.001540012367561383
0.0002024812626170149,-0.001902063972929917
0.0002024812956958169,-0.002325905147869055
0.0002024813255311225,-0.002749458301714731
0.0002024813632824585,-0.003279327332968606
0.0002024814250512498,-0.004275562567612252
0.000202481453503098,-0.004953839863688436
0.0002024814833377033,-0.005943705764333751
0.0002024815099425125,-0.007007947511941131
0.0002024815316304253,-0.007459952279945131
0.0002024815469757158,-0.00689288562444364
0.0002024815587853295,-0.005922312884777846
0.0002024815692833096,-0.004660755588532783
0.0002024815804099772,-0.003073654813175476
0.0002024815935258257,-0.001257565801744137
0.0002024816069069314,0.0002689024131806762
0.0002024816185859711,0.001242693297617543
0.0002024816305352894,0.001946001114439337
0.0002024816443909398,0.002457707631894276
0.000202481659903836,0.00276618337914646
0.0002024816782785885,0.002932554534944417
0.0002024817012320468,0.003034164326065464
0.0002024817273339452,0.003063270520384417
0.0002024817548255268,0.003342119578624269
0.0002024817859572324,0.003978759910969721
0.0002024818220898358,0.005154850549960052
0.0002024818587622954,0.006872287782615592
0.0002024818984190347,0.009371007414815342
0.0002024819440632649,0.01315445727251384
0.0002024819992439352,0.01920133870531229
0.0002024820655133155,0.02898265798256577
0.0002024821387057155,0.04375996289224585
0.00020248223126517,0.07068606814800252
0.0002024823275400648,0.1142980206444904
0.0002024824077837371,0.1737591871701039
0.0002024824659319356,0.2440510821390118
0.0002024825071595474,0.3195982583999156
0.0002024825389064139,0.3977519692862145
0.0002024825700424456,0.493078157068617
0.0002024826112640552,0.6468537432207238
0.0002024826249270373,0.7042783704934339
0.0002024826420742945,0.7813987651251495
0.0002024826567312113,0.8521788123201596
0.0002024826699553665,0.9196976506012883
0.0002024826864207838,1.00761256937253
0.0002024827012070262,1.089342841997436
0.0002024827135501618,1.159053282838388
0.0002024827260228299,1.230296822045575
0.0002024827398244631,1.30831887209892
0.0002024827529600402,1.37814828656943
0.0002024827624141262,1.424633461493088
0.000202482770246931,1.46027410988235
0.0002024827792771872,1.49749106771506
0.0002024827876572651,1.528222271263355
0.0002024827957838485,1.55481954573631
0.0002024828038233729,1.578377036371992
0.0002024828127585488,1.601664891900205
0.0002024828233457899,1.625698174764264
0.0002024828358036563,1.649668706344966
0.0002024828495296525,1.671609827331338
0.0002024828644199083,1.691191151074455
0.0002024828838414846,1.711712270442335
0.0002024829044513109,1.728796286294379
0.0002024829229732951,1.74106993896271
0.0002024829415701487,1.751179728809221
0.0002024829625483494,1.76053227175856
0.0002024829881030436,1.769606249251539
0.0002024830201814758,1.778133964549801
0.0002024830593010516,1.785191374535184
0.000202483105444844,1.790137046282081
0.0002024831596253258,1.793096379624185
0.0002024832241042054,1.794709782986893
0.0002024832981237512,1.795714020220481
0.0002024833822485445,1.796708880358178
0.0002024834680598869,1.797649761230137
0.0002024835697241234,1.798444563609698
0.0002024836692402613,1.798878079120058
0.0002024837607828466,1.79909576407208
0.0002024838632574459,1.799261661412178
0.0002024839913184666,1.799419662639727
0.0002024841540812472,1.799564986819769
0.0002024843423741106,1.799676023054746
0.000202484543584745,1.79975240469988
0.0002024847599828531,1.799807121093374
0.0002024849959509705,1.799848012380979
0.0002024852581331908,1.799879348105405
0.0002024855558723095,1.799903907716266
0.000202485901276297,1.799923732841574
0.0002024863114241999,1.799940464003863
0.0002024868123046794,1.799955350358411
0.0002024874467059803,1.799969590452001
0.0002024882919511224,1.79998307468138
0.0002024892886951716,1.799992686139044
0.0002024903767202249,1.799997510384728
0.000202491576615989,1.799999309999966
0.0002024928975807363,1.79999974025034
0.0002024942550235711,1.799999779571324
0.0002024957766056488,1.799999744739844
0.0002024975199767521,1.799999867758107
0.000202499364552734,1.799999906313454
0.000202501466103431,1.799999931765441
0.0002025040548168103,1.799999951334354
0.0002025072004684856,1.799999964716222
0.0002025110869465978,1.799999973362694
0.0002025158485047161,1.799999978243537
0.000202521688257759,1.799999980626221
0.0002025288382047117,1.79999998160294
0.0002025375722674945,1.799999982019203
0.0002025481992090298,1.799999981934726
0.0002025610798540419,1.799999981917326
0.0002025766425443579,1.799999981972207
0.000202595417308035,1.799999982035015
0.000202618125377854,1.799999982071507
0.0002026459404983227,1.799999982088172
0.0002026801193996367,1.799999982101727
0.0002027199443692289,1.799999982146874
0.0002027595949058753,1.799999982209962
0.0002027945046287732,1.799999982214656
0.0002028344452437846,1.799999982198313
0.0002028970269508411,1.799999982198303
0.00020296,1.799999982198873
0.0002029686294686819,1.799999982200607
0.0002029777824444467,1.799999982194292
0.0002029903203274671,1.799999982201149
0.000203015396093508,1.799999982198462
0.0002030655476255897,1.799999982198839
0.0002031658506897531,1.799999982198843
0.00020336645681808,1.799999982198843
0.0002037676690747338,1.799999982198843
0.0002045700935880414,1.799999982198842
0.0002059008206724796,1.799999982198842
0.00020773510967656,1.799999982198842
0.000210446448728234,1.799999982198842
0.0002156474494509895,1.799999982198842
0.0002240166403357098,1.799999982198842
0.0002353753290487293,1.799999982198842
0.0002562756649483176,1.799999982198842
0.0002776178324741588,1.799999982198842
0.00029896,1.799999982198842
0.0002991028891388592,1.799999982198837
0.0002992134666011357,1.799999982192278
0.0002992687553322739,1.799999982098315
0.0002993140839759303,1.799999982018717
0.0002993502880600813,1.799999982022047
0.0002993855972592479,1.799999981896358
0.0002993991900831747,1.799999981589294
0.0002994135285321924,1.799999983102005
0.0002994184288777502,1.799999986961811
0.0002994239682007483,1.800000026118705
0.0002994262509921534,1.800000147365377
0.0002994285874059098,1.800000763070876
0.0002994307341371519,1.800003702964046
0.0002994325906505284,1.800014347656619
0.0002994342459543232,1.800039303268483
0.000299435919953061,1.800085416509318
0.0002994373078106391,1.800156133929895
0.0002994384364431516,1.800279481285863
0.0002994389678608775,1.800420585164974
0.0002994395021638675,1.800693861015194
